step,px,py,link,R,S,inside
999,-10.500,-10.500,01,1.000000e+00,0.000000e+00,0
999,-10.500,-10.500,12,1.000000e+00,0.000000e+00,0
999,-10.500,-10.500,20,1.000000e+00,0.000000e+00,0
999,-10.500,-9.833,01,1.000000e+00,0.000000e+00,0
999,-10.500,-9.833,12,1.000000e+00,0.000000e+00,0
999,-10.500,-9.833,20,1.000000e+00,0.000000e+00,0
999,-10.500,-9.166,01,1.000000e+00,0.000000e+00,0
999,-10.500,-9.166,12,1.000000e+00,0.000000e+00,0
999,-10.500,-9.166,20,1.000000e+00,0.000000e+00,0
999,-10.500,-8.499,01,1.000000e+00,0.000000e+00,0
999,-10.500,-8.499,12,1.000000e+00,0.000000e+00,0
999,-10.500,-8.499,20,1.000000e+00,0.000000e+00,0
999,-10.500,-7.832,01,1.000000e+00,0.000000e+00,0
999,-10.500,-7.832,12,1.000000e+00,0.000000e+00,0
999,-10.500,-7.832,20,1.000000e+00,0.000000e+00,0
999,-10.500,-7.165,01,1.000000e+00,0.000000e+00,0
999,-10.500,-7.165,12,1.000000e+00,0.000000e+00,0
999,-10.500,-7.165,20,1.000000e+00,0.000000e+00,0
999,-10.500,-6.498,01,1.000000e+00,0.000000e+00,0
999,-10.500,-6.498,12,1.000000e+00,0.000000e+00,0
999,-10.500,-6.498,20,1.000000e+00,0.000000e+00,0
999,-10.500,-5.831,01,1.000000e+00,0.000000e+00,0
999,-10.500,-5.831,12,1.000000e+00,0.000000e+00,0
999,-10.500,-5.831,20,1.000000e+00,0.000000e+00,0
999,-10.500,-5.164,01,1.000000e+00,0.000000e+00,0
999,-10.500,-5.164,12,1.000000e+00,0.000000e+00,0
999,-10.500,-5.164,20,1.000000e+00,0.000000e+00,0
999,-10.500,-4.497,01,1.000000e+00,0.000000e+00,0
999,-10.500,-4.497,12,1.000000e+00,0.000000e+00,0
999,-10.500,-4.497,20,1.000000e+00,0.000000e+00,0
999,-10.500,-3.830,01,1.000000e+00,0.000000e+00,0
999,-10.500,-3.830,12,1.000000e+00,0.000000e+00,0
999,-10.500,-3.830,20,1.000000e+00,0.000000e+00,0
999,-10.500,-3.163,01,1.000000e+00,0.000000e+00,0
999,-10.500,-3.163,12,1.000000e+00,0.000000e+00,0
999,-10.500,-3.163,20,1.000000e+00,0.000000e+00,0
999,-10.500,-2.496,01,1.000000e+00,0.000000e+00,0
999,-10.500,-2.496,12,1.000000e+00,0.000000e+00,0
999,-10.500,-2.496,20,1.000000e+00,0.000000e+00,0
999,-10.500,-1.829,01,1.000000e+00,0.000000e+00,0
999,-10.500,-1.829,12,1.000000e+00,0.000000e+00,0
999,-10.500,-1.829,20,1.000000e+00,0.000000e+00,0
999,-10.500,-1.162,01,1.000000e+00,0.000000e+00,0
999,-10.500,-1.162,12,1.000000e+00,0.000000e+00,0
999,-10.500,-1.162,20,1.000000e+00,0.000000e+00,0
999,-10.500,-0.495,01,1.000000e+00,0.000000e+00,0
999,-10.500,-0.495,12,1.000000e+00,0.000000e+00,0
999,-10.500,-0.495,20,1.000000e+00,0.000000e+00,0
999,-10.500,0.172,01,1.000000e+00,0.000000e+00,0
999,-10.500,0.172,12,1.000000e+00,0.000000e+00,0
999,-10.500,0.172,20,1.000000e+00,0.000000e+00,0
999,-10.500,0.839,01,1.000000e+00,0.000000e+00,0
999,-10.500,0.839,12,1.000000e+00,0.000000e+00,0
999,-10.500,0.839,20,1.000000e+00,0.000000e+00,0
999,-10.500,1.506,01,1.000000e+00,0.000000e+00,0
999,-10.500,1.506,12,1.000000e+00,0.000000e+00,0
999,-10.500,1.506,20,1.000000e+00,0.000000e+00,0
999,-10.500,2.173,01,1.000000e+00,0.000000e+00,0
999,-10.500,2.173,12,1.000000e+00,0.000000e+00,0
999,-10.500,2.173,20,1.000000e+00,0.000000e+00,0
999,-10.500,2.840,01,1.000000e+00,0.000000e+00,0
999,-10.500,2.840,12,1.000000e+00,0.000000e+00,0
999,-10.500,2.840,20,1.000000e+00,0.000000e+00,0
999,-10.500,3.507,01,1.000000e+00,0.000000e+00,0
999,-10.500,3.507,12,1.000000e+00,0.000000e+00,0
999,-10.500,3.507,20,1.000000e+00,0.000000e+00,0
999,-10.500,4.174,01,1.000000e+00,0.000000e+00,0
999,-10.500,4.174,12,1.000000e+00,0.000000e+00,0
999,-10.500,4.174,20,1.000000e+00,0.000000e+00,0
999,-10.500,4.841,01,1.000000e+00,0.000000e+00,0
999,-10.500,4.841,12,1.000000e+00,0.000000e+00,0
999,-10.500,4.841,20,1.000000e+00,0.000000e+00,0
999,-10.500,5.508,01,1.000000e+00,0.000000e+00,0
999,-10.500,5.508,12,1.000000e+00,0.000000e+00,0
999,-10.500,5.508,20,1.000000e+00,0.000000e+00,0
999,-10.500,6.175,01,1.000000e+00,0.000000e+00,0
999,-10.500,6.175,12,1.000000e+00,0.000000e+00,0
999,-10.500,6.175,20,1.000000e+00,0.000000e+00,0
999,-10.500,6.842,01,1.000000e+00,0.000000e+00,0
999,-10.500,6.842,12,1.000000e+00,0.000000e+00,0
999,-10.500,6.842,20,1.000000e+00,0.000000e+00,0
999,-10.500,7.509,01,1.000000e+00,0.000000e+00,0
999,-10.500,7.509,12,1.000000e+00,0.000000e+00,0
999,-10.500,7.509,20,1.000000e+00,0.000000e+00,0
999,-10.500,8.176,01,1.000000e+00,0.000000e+00,0
999,-10.500,8.176,12,1.000000e+00,0.000000e+00,0
999,-10.500,8.176,20,1.000000e+00,0.000000e+00,0
999,-10.500,8.843,01,1.000000e+00,0.000000e+00,0
999,-10.500,8.843,12,1.000000e+00,0.000000e+00,0
999,-10.500,8.843,20,1.000000e+00,0.000000e+00,0
999,-10.500,9.510,01,1.000000e+00,0.000000e+00,0
999,-10.500,9.510,12,1.000000e+00,0.000000e+00,0
999,-10.500,9.510,20,1.000000e+00,0.000000e+00,0
999,-10.500,10.177,01,1.000000e+00,0.000000e+00,0
999,-10.500,10.177,12,1.000000e+00,0.000000e+00,0
999,-10.500,10.177,20,1.000000e+00,0.000000e+00,0
999,-9.833,-10.500,01,1.000000e+00,0.000000e+00,0
999,-9.833,-10.500,12,1.000000e+00,0.000000e+00,0
999,-9.833,-10.500,20,1.000000e+00,0.000000e+00,0
999,-9.833,-9.833,01,1.000000e+00,0.000000e+00,0
999,-9.833,-9.833,12,1.000000e+00,0.000000e+00,0
999,-9.833,-9.833,20,1.000000e+00,0.000000e+00,0
999,-9.833,-9.166,01,1.000000e+00,0.000000e+00,0
999,-9.833,-9.166,12,1.000000e+00,0.000000e+00,0
999,-9.833,-9.166,20,1.000000e+00,0.000000e+00,0
999,-9.833,-8.499,01,1.000000e+00,0.000000e+00,0
999,-9.833,-8.499,12,1.000000e+00,0.000000e+00,0
999,-9.833,-8.499,20,1.000000e+00,0.000000e+00,0
999,-9.833,-7.832,01,1.000000e+00,0.000000e+00,0
999,-9.833,-7.832,12,1.000000e+00,0.000000e+00,0
999,-9.833,-7.832,20,1.000000e+00,0.000000e+00,0
999,-9.833,-7.165,01,1.000000e+00,0.000000e+00,0
999,-9.833,-7.165,12,1.000000e+00,0.000000e+00,0
999,-9.833,-7.165,20,1.000000e+00,0.000000e+00,0
999,-9.833,-6.498,01,1.000000e+00,0.000000e+00,0
999,-9.833,-6.498,12,1.000000e+00,0.000000e+00,0
999,-9.833,-6.498,20,1.000000e+00,0.000000e+00,0
999,-9.833,-5.831,01,1.000000e+00,0.000000e+00,0
999,-9.833,-5.831,12,1.000000e+00,0.000000e+00,0
999,-9.833,-5.831,20,1.000000e+00,0.000000e+00,0
999,-9.833,-5.164,01,1.000000e+00,0.000000e+00,0
999,-9.833,-5.164,12,1.000000e+00,0.000000e+00,0
999,-9.833,-5.164,20,1.000000e+00,0.000000e+00,0
999,-9.833,-4.497,01,1.000000e+00,0.000000e+00,0
999,-9.833,-4.497,12,1.000000e+00,0.000000e+00,0
999,-9.833,-4.497,20,1.000000e+00,0.000000e+00,0
999,-9.833,-3.830,01,1.000000e+00,0.000000e+00,0
999,-9.833,-3.830,12,1.000000e+00,0.000000e+00,0
999,-9.833,-3.830,20,1.000000e+00,0.000000e+00,0
999,-9.833,-3.163,01,1.000000e+00,0.000000e+00,0
999,-9.833,-3.163,12,1.000000e+00,0.000000e+00,0
999,-9.833,-3.163,20,1.000000e+00,0.000000e+00,0
999,-9.833,-2.496,01,1.000000e+00,0.000000e+00,0
999,-9.833,-2.496,12,1.000000e+00,0.000000e+00,0
999,-9.833,-2.496,20,1.000000e+00,0.000000e+00,0
999,-9.833,-1.829,01,1.000000e+00,0.000000e+00,0
999,-9.833,-1.829,12,1.000000e+00,0.000000e+00,0
999,-9.833,-1.829,20,1.000000e+00,0.000000e+00,0
999,-9.833,-1.162,01,1.000000e+00,0.000000e+00,0
999,-9.833,-1.162,12,1.000000e+00,0.000000e+00,0
999,-9.833,-1.162,20,1.000000e+00,0.000000e+00,0
999,-9.833,-0.495,01,1.000000e+00,0.000000e+00,0
999,-9.833,-0.495,12,1.000000e+00,0.000000e+00,0
999,-9.833,-0.495,20,1.000000e+00,0.000000e+00,0
999,-9.833,0.172,01,1.000000e+00,0.000000e+00,0
999,-9.833,0.172,12,1.000000e+00,0.000000e+00,0
999,-9.833,0.172,20,1.000000e+00,0.000000e+00,0
999,-9.833,0.839,01,1.000000e+00,0.000000e+00,0
999,-9.833,0.839,12,1.000000e+00,0.000000e+00,0
999,-9.833,0.839,20,1.000000e+00,0.000000e+00,0
999,-9.833,1.506,01,1.000000e+00,0.000000e+00,0
999,-9.833,1.506,12,1.000000e+00,0.000000e+00,0
999,-9.833,1.506,20,1.000000e+00,0.000000e+00,0
999,-9.833,2.173,01,1.000000e+00,0.000000e+00,0
999,-9.833,2.173,12,1.000000e+00,0.000000e+00,0
999,-9.833,2.173,20,1.000000e+00,0.000000e+00,0
999,-9.833,2.840,01,1.000000e+00,0.000000e+00,0
999,-9.833,2.840,12,1.000000e+00,0.000000e+00,0
999,-9.833,2.840,20,1.000000e+00,0.000000e+00,0
999,-9.833,3.507,01,1.000000e+00,0.000000e+00,0
999,-9.833,3.507,12,1.000000e+00,0.000000e+00,0
999,-9.833,3.507,20,1.000000e+00,0.000000e+00,0
999,-9.833,4.174,01,1.000000e+00,0.000000e+00,0
999,-9.833,4.174,12,1.000000e+00,0.000000e+00,0
999,-9.833,4.174,20,1.000000e+00,0.000000e+00,0
999,-9.833,4.841,01,1.000000e+00,0.000000e+00,0
999,-9.833,4.841,12,1.000000e+00,0.000000e+00,0
999,-9.833,4.841,20,1.000000e+00,0.000000e+00,0
999,-9.833,5.508,01,1.000000e+00,0.000000e+00,0
999,-9.833,5.508,12,1.000000e+00,0.000000e+00,0
999,-9.833,5.508,20,1.000000e+00,0.000000e+00,0
999,-9.833,6.175,01,1.000000e+00,0.000000e+00,0
999,-9.833,6.175,12,1.000000e+00,0.000000e+00,0
999,-9.833,6.175,20,1.000000e+00,0.000000e+00,0
999,-9.833,6.842,01,1.000000e+00,0.000000e+00,0
999,-9.833,6.842,12,1.000000e+00,0.000000e+00,0
999,-9.833,6.842,20,1.000000e+00,0.000000e+00,0
999,-9.833,7.509,01,1.000000e+00,0.000000e+00,0
999,-9.833,7.509,12,1.000000e+00,0.000000e+00,0
999,-9.833,7.509,20,1.000000e+00,0.000000e+00,0
999,-9.833,8.176,01,1.000000e+00,0.000000e+00,0
999,-9.833,8.176,12,1.000000e+00,0.000000e+00,0
999,-9.833,8.176,20,1.000000e+00,0.000000e+00,0
999,-9.833,8.843,01,1.000000e+00,0.000000e+00,0
999,-9.833,8.843,12,1.000000e+00,0.000000e+00,0
999,-9.833,8.843,20,1.000000e+00,0.000000e+00,0
999,-9.833,9.510,01,1.000000e+00,0.000000e+00,0
999,-9.833,9.510,12,1.000000e+00,0.000000e+00,0
999,-9.833,9.510,20,1.000000e+00,0.000000e+00,0
999,-9.833,10.177,01,1.000000e+00,0.000000e+00,0
999,-9.833,10.177,12,1.000000e+00,0.000000e+00,0
999,-9.833,10.177,20,1.000000e+00,0.000000e+00,0
999,-9.166,-10.500,01,1.000000e+00,0.000000e+00,0
999,-9.166,-10.500,12,1.000000e+00,0.000000e+00,0
999,-9.166,-10.500,20,1.000000e+00,0.000000e+00,0
999,-9.166,-9.833,01,1.000000e+00,0.000000e+00,0
999,-9.166,-9.833,12,1.000000e+00,0.000000e+00,0
999,-9.166,-9.833,20,1.000000e+00,0.000000e+00,0
999,-9.166,-9.166,01,1.000000e+00,0.000000e+00,0
999,-9.166,-9.166,12,1.000000e+00,0.000000e+00,0
999,-9.166,-9.166,20,1.000000e+00,0.000000e+00,0
999,-9.166,-8.499,01,1.000000e+00,0.000000e+00,0
999,-9.166,-8.499,12,1.000000e+00,0.000000e+00,0
999,-9.166,-8.499,20,1.000000e+00,0.000000e+00,0
999,-9.166,-7.832,01,1.000000e+00,0.000000e+00,0
999,-9.166,-7.832,12,1.000000e+00,0.000000e+00,0
999,-9.166,-7.832,20,1.000000e+00,0.000000e+00,0
999,-9.166,-7.165,01,1.000000e+00,0.000000e+00,0
999,-9.166,-7.165,12,1.000000e+00,0.000000e+00,0
999,-9.166,-7.165,20,1.000000e+00,0.000000e+00,0
999,-9.166,-6.498,01,1.000000e+00,0.000000e+00,0
999,-9.166,-6.498,12,1.000000e+00,0.000000e+00,0
999,-9.166,-6.498,20,1.000000e+00,0.000000e+00,0
999,-9.166,-5.831,01,1.000000e+00,0.000000e+00,0
999,-9.166,-5.831,12,1.000000e+00,0.000000e+00,0
999,-9.166,-5.831,20,1.000000e+00,0.000000e+00,0
999,-9.166,-5.164,01,1.000000e+00,0.000000e+00,0
999,-9.166,-5.164,12,1.000000e+00,0.000000e+00,0
999,-9.166,-5.164,20,1.000000e+00,0.000000e+00,0
999,-9.166,-4.497,01,1.000000e+00,0.000000e+00,0
999,-9.166,-4.497,12,1.000000e+00,0.000000e+00,0
999,-9.166,-4.497,20,1.000000e+00,0.000000e+00,0
999,-9.166,-3.830,01,1.000000e+00,0.000000e+00,0
999,-9.166,-3.830,12,1.000000e+00,0.000000e+00,0
999,-9.166,-3.830,20,1.000000e+00,0.000000e+00,0
999,-9.166,-3.163,01,1.000000e+00,0.000000e+00,0
999,-9.166,-3.163,12,1.000000e+00,0.000000e+00,0
999,-9.166,-3.163,20,1.000000e+00,0.000000e+00,0
999,-9.166,-2.496,01,1.000000e+00,0.000000e+00,0
999,-9.166,-2.496,12,1.000000e+00,0.000000e+00,0
999,-9.166,-2.496,20,1.000000e+00,0.000000e+00,0
999,-9.166,-1.829,01,1.000000e+00,0.000000e+00,0
999,-9.166,-1.829,12,1.000000e+00,0.000000e+00,0
999,-9.166,-1.829,20,1.000000e+00,0.000000e+00,0
999,-9.166,-1.162,01,1.000000e+00,0.000000e+00,0
999,-9.166,-1.162,12,1.000000e+00,0.000000e+00,0
999,-9.166,-1.162,20,1.000000e+00,0.000000e+00,0
999,-9.166,-0.495,01,1.000000e+00,0.000000e+00,0
999,-9.166,-0.495,12,1.000000e+00,0.000000e+00,0
999,-9.166,-0.495,20,1.000000e+00,0.000000e+00,0
999,-9.166,0.172,01,1.000000e+00,0.000000e+00,0
999,-9.166,0.172,12,1.000000e+00,0.000000e+00,0
999,-9.166,0.172,20,1.000000e+00,0.000000e+00,0
999,-9.166,0.839,01,1.000000e+00,0.000000e+00,0
999,-9.166,0.839,12,1.000000e+00,0.000000e+00,0
999,-9.166,0.839,20,1.000000e+00,0.000000e+00,0
999,-9.166,1.506,01,1.000000e+00,0.000000e+00,0
999,-9.166,1.506,12,1.000000e+00,0.000000e+00,0
999,-9.166,1.506,20,1.000000e+00,0.000000e+00,0
999,-9.166,2.173,01,1.000000e+00,0.000000e+00,0
999,-9.166,2.173,12,1.000000e+00,0.000000e+00,0
999,-9.166,2.173,20,1.000000e+00,0.000000e+00,0
999,-9.166,2.840,01,1.000000e+00,0.000000e+00,0
999,-9.166,2.840,12,1.000000e+00,0.000000e+00,0
999,-9.166,2.840,20,1.000000e+00,0.000000e+00,0
999,-9.166,3.507,01,1.000000e+00,0.000000e+00,0
999,-9.166,3.507,12,1.000000e+00,0.000000e+00,0
999,-9.166,3.507,20,1.000000e+00,0.000000e+00,0
999,-9.166,4.174,01,1.000000e+00,0.000000e+00,0
999,-9.166,4.174,12,1.000000e+00,0.000000e+00,0
999,-9.166,4.174,20,1.000000e+00,0.000000e+00,0
999,-9.166,4.841,01,1.000000e+00,0.000000e+00,0
999,-9.166,4.841,12,1.000000e+00,0.000000e+00,0
999,-9.166,4.841,20,1.000000e+00,0.000000e+00,0
999,-9.166,5.508,01,1.000000e+00,0.000000e+00,0
999,-9.166,5.508,12,1.000000e+00,0.000000e+00,0
999,-9.166,5.508,20,1.000000e+00,0.000000e+00,0
999,-9.166,6.175,01,1.000000e+00,0.000000e+00,0
999,-9.166,6.175,12,1.000000e+00,0.000000e+00,0
999,-9.166,6.175,20,1.000000e+00,0.000000e+00,0
999,-9.166,6.842,01,1.000000e+00,0.000000e+00,0
999,-9.166,6.842,12,1.000000e+00,0.000000e+00,0
999,-9.166,6.842,20,1.000000e+00,0.000000e+00,0
999,-9.166,7.509,01,1.000000e+00,0.000000e+00,0
999,-9.166,7.509,12,1.000000e+00,0.000000e+00,0
999,-9.166,7.509,20,1.000000e+00,0.000000e+00,0
999,-9.166,8.176,01,1.000000e+00,0.000000e+00,0
999,-9.166,8.176,12,1.000000e+00,0.000000e+00,0
999,-9.166,8.176,20,1.000000e+00,0.000000e+00,0
999,-9.166,8.843,01,1.000000e+00,0.000000e+00,0
999,-9.166,8.843,12,1.000000e+00,0.000000e+00,0
999,-9.166,8.843,20,1.000000e+00,0.000000e+00,0
999,-9.166,9.510,01,1.000000e+00,0.000000e+00,0
999,-9.166,9.510,12,1.000000e+00,0.000000e+00,0
999,-9.166,9.510,20,1.000000e+00,0.000000e+00,0
999,-9.166,10.177,01,1.000000e+00,0.000000e+00,0
999,-9.166,10.177,12,1.000000e+00,0.000000e+00,0
999,-9.166,10.177,20,1.000000e+00,0.000000e+00,0
999,-8.499,-10.500,01,1.000000e+00,0.000000e+00,0
999,-8.499,-10.500,12,1.000000e+00,0.000000e+00,0
999,-8.499,-10.500,20,1.000000e+00,0.000000e+00,0
999,-8.499,-9.833,01,1.000000e+00,0.000000e+00,0
999,-8.499,-9.833,12,1.000000e+00,0.000000e+00,0
999,-8.499,-9.833,20,1.000000e+00,0.000000e+00,0
999,-8.499,-9.166,01,1.000000e+00,0.000000e+00,0
999,-8.499,-9.166,12,1.000000e+00,0.000000e+00,0
999,-8.499,-9.166,20,1.000000e+00,0.000000e+00,0
999,-8.499,-8.499,01,1.000000e+00,0.000000e+00,0
999,-8.499,-8.499,12,1.000000e+00,0.000000e+00,0
999,-8.499,-8.499,20,1.000000e+00,0.000000e+00,0
999,-8.499,-7.832,01,1.000000e+00,0.000000e+00,0
999,-8.499,-7.832,12,1.000000e+00,0.000000e+00,0
999,-8.499,-7.832,20,1.000000e+00,0.000000e+00,0
999,-8.499,-7.165,01,1.000000e+00,0.000000e+00,0
999,-8.499,-7.165,12,1.000000e+00,0.000000e+00,0
999,-8.499,-7.165,20,1.000000e+00,0.000000e+00,0
999,-8.499,-6.498,01,1.000000e+00,0.000000e+00,0
999,-8.499,-6.498,12,1.000000e+00,0.000000e+00,0
999,-8.499,-6.498,20,1.000000e+00,0.000000e+00,0
999,-8.499,-5.831,01,1.000000e+00,0.000000e+00,0
999,-8.499,-5.831,12,1.000000e+00,0.000000e+00,0
999,-8.499,-5.831,20,1.000000e+00,0.000000e+00,0
999,-8.499,-5.164,01,1.000000e+00,0.000000e+00,0
999,-8.499,-5.164,12,1.000000e+00,0.000000e+00,0
999,-8.499,-5.164,20,1.000000e+00,0.000000e+00,0
999,-8.499,-4.497,01,1.000000e+00,0.000000e+00,0
999,-8.499,-4.497,12,1.000000e+00,0.000000e+00,0
999,-8.499,-4.497,20,1.000000e+00,0.000000e+00,0
999,-8.499,-3.830,01,1.000000e+00,0.000000e+00,0
999,-8.499,-3.830,12,1.000000e+00,0.000000e+00,0
999,-8.499,-3.830,20,1.000000e+00,0.000000e+00,0
999,-8.499,-3.163,01,1.000000e+00,0.000000e+00,0
999,-8.499,-3.163,12,1.000000e+00,0.000000e+00,0
999,-8.499,-3.163,20,1.000000e+00,0.000000e+00,0
999,-8.499,-2.496,01,1.000000e+00,0.000000e+00,0
999,-8.499,-2.496,12,1.000000e+00,0.000000e+00,0
999,-8.499,-2.496,20,1.000000e+00,0.000000e+00,0
999,-8.499,-1.829,01,1.000000e+00,0.000000e+00,0
999,-8.499,-1.829,12,1.000000e+00,0.000000e+00,0
999,-8.499,-1.829,20,1.000000e+00,0.000000e+00,0
999,-8.499,-1.162,01,1.000000e+00,0.000000e+00,0
999,-8.499,-1.162,12,1.000000e+00,0.000000e+00,0
999,-8.499,-1.162,20,1.000000e+00,0.000000e+00,0
999,-8.499,-0.495,01,1.000000e+00,0.000000e+00,0
999,-8.499,-0.495,12,1.000000e+00,0.000000e+00,0
999,-8.499,-0.495,20,1.000000e+00,0.000000e+00,0
999,-8.499,0.172,01,1.000000e+00,0.000000e+00,0
999,-8.499,0.172,12,1.000000e+00,0.000000e+00,0
999,-8.499,0.172,20,1.000000e+00,0.000000e+00,0
999,-8.499,0.839,01,1.000000e+00,0.000000e+00,0
999,-8.499,0.839,12,1.000000e+00,0.000000e+00,0
999,-8.499,0.839,20,1.000000e+00,0.000000e+00,0
999,-8.499,1.506,01,1.000000e+00,0.000000e+00,0
999,-8.499,1.506,12,1.000000e+00,0.000000e+00,0
999,-8.499,1.506,20,1.000000e+00,0.000000e+00,0
999,-8.499,2.173,01,1.000000e+00,0.000000e+00,0
999,-8.499,2.173,12,1.000000e+00,0.000000e+00,0
999,-8.499,2.173,20,1.000000e+00,0.000000e+00,0
999,-8.499,2.840,01,1.000000e+00,0.000000e+00,0
999,-8.499,2.840,12,1.000000e+00,0.000000e+00,0
999,-8.499,2.840,20,1.000000e+00,0.000000e+00,0
999,-8.499,3.507,01,1.000000e+00,0.000000e+00,0
999,-8.499,3.507,12,1.000000e+00,0.000000e+00,0
999,-8.499,3.507,20,1.000000e+00,0.000000e+00,0
999,-8.499,4.174,01,1.000000e+00,0.000000e+00,0
999,-8.499,4.174,12,1.000000e+00,0.000000e+00,0
999,-8.499,4.174,20,1.000000e+00,0.000000e+00,0
999,-8.499,4.841,01,1.000000e+00,0.000000e+00,0
999,-8.499,4.841,12,1.000000e+00,0.000000e+00,0
999,-8.499,4.841,20,1.000000e+00,0.000000e+00,0
999,-8.499,5.508,01,1.000000e+00,0.000000e+00,0
999,-8.499,5.508,12,1.000000e+00,0.000000e+00,0
999,-8.499,5.508,20,1.000000e+00,0.000000e+00,0
999,-8.499,6.175,01,1.000000e+00,0.000000e+00,0
999,-8.499,6.175,12,1.000000e+00,0.000000e+00,0
999,-8.499,6.175,20,1.000000e+00,0.000000e+00,0
999,-8.499,6.842,01,1.000000e+00,0.000000e+00,0
999,-8.499,6.842,12,1.000000e+00,0.000000e+00,0
999,-8.499,6.842,20,1.000000e+00,0.000000e+00,0
999,-8.499,7.509,01,1.000000e+00,0.000000e+00,0
999,-8.499,7.509,12,1.000000e+00,0.000000e+00,0
999,-8.499,7.509,20,1.000000e+00,0.000000e+00,0
999,-8.499,8.176,01,1.000000e+00,0.000000e+00,0
999,-8.499,8.176,12,1.000000e+00,0.000000e+00,0
999,-8.499,8.176,20,1.000000e+00,0.000000e+00,0
999,-8.499,8.843,01,1.000000e+00,0.000000e+00,0
999,-8.499,8.843,12,1.000000e+00,0.000000e+00,0
999,-8.499,8.843,20,1.000000e+00,0.000000e+00,0
999,-8.499,9.510,01,1.000000e+00,0.000000e+00,0
999,-8.499,9.510,12,1.000000e+00,0.000000e+00,0
999,-8.499,9.510,20,1.000000e+00,0.000000e+00,0
999,-8.499,10.177,01,1.000000e+00,0.000000e+00,0
999,-8.499,10.177,12,1.000000e+00,0.000000e+00,0
999,-8.499,10.177,20,1.000000e+00,0.000000e+00,0
999,-7.832,-10.500,01,1.000000e+00,0.000000e+00,0
999,-7.832,-10.500,12,1.000000e+00,0.000000e+00,0
999,-7.832,-10.500,20,1.000000e+00,0.000000e+00,0
999,-7.832,-9.833,01,1.000000e+00,0.000000e+00,0
999,-7.832,-9.833,12,1.000000e+00,0.000000e+00,0
999,-7.832,-9.833,20,1.000000e+00,0.000000e+00,0
999,-7.832,-9.166,01,1.000000e+00,0.000000e+00,0
999,-7.832,-9.166,12,1.000000e+00,0.000000e+00,0
999,-7.832,-9.166,20,1.000000e+00,0.000000e+00,0
999,-7.832,-8.499,01,1.000000e+00,0.000000e+00,0
999,-7.832,-8.499,12,1.000000e+00,0.000000e+00,0
999,-7.832,-8.499,20,1.000000e+00,0.000000e+00,0
999,-7.832,-7.832,01,1.000000e+00,0.000000e+00,0
999,-7.832,-7.832,12,1.000000e+00,0.000000e+00,0
999,-7.832,-7.832,20,1.000000e+00,0.000000e+00,0
999,-7.832,-7.165,01,1.000000e+00,0.000000e+00,0
999,-7.832,-7.165,12,1.000000e+00,0.000000e+00,0
999,-7.832,-7.165,20,1.000000e+00,0.000000e+00,0
999,-7.832,-6.498,01,1.000000e+00,0.000000e+00,0
999,-7.832,-6.498,12,1.000000e+00,0.000000e+00,0
999,-7.832,-6.498,20,1.000000e+00,0.000000e+00,0
999,-7.832,-5.831,01,1.000000e+00,0.000000e+00,0
999,-7.832,-5.831,12,1.000000e+00,0.000000e+00,0
999,-7.832,-5.831,20,1.000000e+00,0.000000e+00,0
999,-7.832,-5.164,01,1.000000e+00,0.000000e+00,0
999,-7.832,-5.164,12,1.000000e+00,0.000000e+00,0
999,-7.832,-5.164,20,1.000000e+00,0.000000e+00,0
999,-7.832,-4.497,01,1.000000e+00,0.000000e+00,0
999,-7.832,-4.497,12,1.000000e+00,0.000000e+00,0
999,-7.832,-4.497,20,1.000000e+00,0.000000e+00,0
999,-7.832,-3.830,01,1.000000e+00,0.000000e+00,0
999,-7.832,-3.830,12,1.000000e+00,0.000000e+00,0
999,-7.832,-3.830,20,1.000000e+00,0.000000e+00,0
999,-7.832,-3.163,01,1.000000e+00,0.000000e+00,0
999,-7.832,-3.163,12,1.000000e+00,0.000000e+00,0
999,-7.832,-3.163,20,1.000000e+00,0.000000e+00,0
999,-7.832,-2.496,01,1.000000e+00,0.000000e+00,0
999,-7.832,-2.496,12,1.000000e+00,0.000000e+00,0
999,-7.832,-2.496,20,1.000000e+00,0.000000e+00,0
999,-7.832,-1.829,01,1.000000e+00,0.000000e+00,0
999,-7.832,-1.829,12,1.000000e+00,0.000000e+00,0
999,-7.832,-1.829,20,1.000000e+00,0.000000e+00,0
999,-7.832,-1.162,01,1.000000e+00,0.000000e+00,0
999,-7.832,-1.162,12,1.000000e+00,0.000000e+00,0
999,-7.832,-1.162,20,1.000000e+00,0.000000e+00,0
999,-7.832,-0.495,01,1.000000e+00,0.000000e+00,0
999,-7.832,-0.495,12,1.000000e+00,0.000000e+00,0
999,-7.832,-0.495,20,1.000000e+00,0.000000e+00,0
999,-7.832,0.172,01,1.000000e+00,0.000000e+00,0
999,-7.832,0.172,12,1.000000e+00,0.000000e+00,0
999,-7.832,0.172,20,1.000000e+00,0.000000e+00,0
999,-7.832,0.839,01,1.000000e+00,0.000000e+00,0
999,-7.832,0.839,12,1.000000e+00,0.000000e+00,0
999,-7.832,0.839,20,1.000000e+00,0.000000e+00,0
999,-7.832,1.506,01,1.000000e+00,0.000000e+00,0
999,-7.832,1.506,12,1.000000e+00,0.000000e+00,0
999,-7.832,1.506,20,1.000000e+00,0.000000e+00,0
999,-7.832,2.173,01,1.000000e+00,0.000000e+00,0
999,-7.832,2.173,12,1.000000e+00,0.000000e+00,0
